t  par1  
1014600 -151274 
1014700 -150902 
1014800 -150032 
1014900 -149852 
1015000 -149810 
1015100 -148942 
1015200 -148206 
1015300 -148172 
1015400 -147842 
1015500 -148182 
1015600 -148010 
1015700 -148490 
1015800 -149180 
1015900 -150166 
1016000 -149852 
1016100 -149528 
1016200 -149506 
1016300 -149280 
1016400 -148998 
1016500 -148620 
1016600 -149352 
1016700 -149578 
1016800 -149728 
1016900 -150072 
1017000 -149718 
1017100 -150264 
1017200 -150412 
1017300 -149766 
1017400 -149770 
1017500 -149664 
1017600 -148936 
1017700 -149002 
1017800 -148748 
1017900 -149686 
1018000 -149112 
1018100 -149102 
1018200 -147800 
1018300 -147406 
1018400 -147542 
1018500 -148836 
1018600 -149306 
1018700 -149330 
1018800 -149436 
1018900 -149922 
1019000 -150476 
1019100 -150532 
1019200 -149822 
1019300 -149786 
1019400 -149468 
1019500 -149100 
1019600 -149324 
1019700 -149852 
1019800 -150050 
1019900 -150876 
1020000 -151304 
1020100 -151556 
1020200 -151426 
1020300 -152244 
1020400 -151824 
1020500 -152324 
1020600 -151432 
1020700 -150554 
1020800 -149648 
1020900 -150160 
1021000 -149778 
1021100 -150256 
1021200 -150650 
1021300 -151024 
1021400 -150016 
1021500 -150586 
1021600 -150142 
1021700 -149848 
1021800 -148872 
1021900 -148998 
1022000 -148638 
1022100 -148210 
1022200 -148630 
1022300 -148426 
1022400 -149218 
1022500 -149198 
1022600 -149992 
1022700 -149438 
1022800 -149908 
1022900 -149842 
1023000 -150312 
1023100 -149822 
1023200 -149300 
1023300 -149858 
1023400 -148616 
1023500 -149038 
1023600 -148860 
1023700 -148306 
1023800 -149204 
1023900 -148798 
1024000 -149122 
1024100 -149994 
1024200 -150014 
1024300 -150568 
1024400 -151118 
1024500 -150390 
1024600 -149728 
1024700 -149522 
1024800 -149436 
1024900 -148814 
1025000 -148494 
1025100 -148358 
1025200 -148838 
1025300 -148536 
1025400 -148222 
1025500 -147602 
1025600 -148962 
1025700 -148692 
1025800 -149076 
1025900 -148962 
1026000 -149320 
1026100 -149032 
1026200 -149120 
1026300 -148822 
1026400 -148342 
1026500 -148986 
1026600 -149052 
1026700 -149570 
1026800 -149288 
1026900 -149358 
1027000 -149920 
1027100 -150166 
1027200 -150250 
1027300 -150214 
1027400 -149818 
1027500 -150392 
1027600 -150140 
1027700 -150476 
1027800 -149578 
1027900 -148638 
1028000 -148086 
1028100 -147396 
1028200 -147374 
1028300 -147908 
1028400 -147946 
1028500 -147260 
1028600 -145612 
1028700 -146534 
1028800 -146398 
1028900 -147016 
1029000 -147400 
1029100 -147140 
1029200 -147642 
1029300 -147846 
1029400 -147448 
1029500 -147842 
1029600 -147714 
1029700 -146542 
1029800 -145564 
1029900 -146138 
1030000 -146926 
1030100 -148196 
1030200 -147170 
1030300 -147444 
1030400 -148178 
1030500 -149036 
1030600 -150020 
1030700 -149760 
1030800 -149896 
1030900 -150872 
1031000 -150450 
1031100 -150510 
1031200 -150412 
1031300 -151124 
1031400 -151134 
1031500 -150470 
1031600 -150834 
1031700 -150680 
1031800 -151114 
1031900 -150722 
1032000 -150122 
1032100 -150830 
1032200 -149892 
1032300 -149696 
1032400 -148842 
1032500 -149090 
1032600 -149108 
1032700 -148860 
1032800 -149178 
1032900 -150258 
1033000 -150000 
1033100 -149912 
1033200 -150456 
1033300 -150384 
1033400 -150258 
1033500 -149560 
1033600 -149436 
1033700 -149794 
1033800 -149154 
1033900 -148840 
1034000 -148228 
1034100 -147676 
1034200 -147868 
1034300 -147600 
1034400 -147954 
1034500 -147418 
1034600 -147654 
1034700 -147914 
1034800 -148866 
1034900 -150080 
1035000 -149702 
1035100 -149840 
1035200 -149724 
1035300 -149932 
1035400 -151188 
1035500 -152372 
1035600 -152054 
1035700 -151526 
1035800 -151886 
1035900 -150916 
1036000 -149946 
1036100 -150352 
1036200 -150346 
1036300 -149160 
1036400 -149556 
1036500 -148344 
1036600 -147168 
1036700 -146900 
1036800 -146310 
1036900 -146938 
1037000 -147450 
1037100 -147202 
1037200 -147194 
1037300 -147066 
1037400 -145686 
1037500 -145592 
1037600 -145972 
1037700 -146360 
1037800 -146088 
1037900 -146516 
1038000 -147134 
1038100 -146712 
1038200 -146054 
1038300 -146630 
1038400 -146336 
1038500 -146918 
1038600 -146748 
1038700 -146110 
1038800 -146396 
1038900 -146124 
1039000 -146304 
1039100 -145820 
1039200 -145598 
1039300 -145132 
1039400 -145350 
1039500 -145966 
1039600 -145834 
1039700 -145180 
1039800 -144576 
1039900 -144632 
1040000 -145490 
1040100 -145786 
1040200 -146342 
1040300 -145886 
1040400 -146166 
1040500 -146798 
1040600 -146702 
1040700 -146220 
1040800 -146848 
1040900 -146320 
1041000 -145930 
1041100 -146160 
1041200 -146210 
1041300 -147144 
1041400 -146682 
1041500 -146336 
1041600 -145800 
1041700 -144792 
1041800 -145416 
1041900 -145962 
1042000 -145958 
1042100 -145946 
1042200 -146066 
1042300 -146238 
1042400 -146308 
1042500 -146636 
1042600 -145914 
1042700 -145348 
1042800 -145162 
1042900 -145538 
1043000 -145944 
1043100 -146064 
1043200 -146624 
1043300 -146684 
1043400 -147106 
1043500 -147146 
1043600 -147176 
1043700 -146096 
1043800 -146034 
1043900 -146078 
1044000 -145878 
1044100 -146594 
1044200 -147274 
1044300 -148488 
1044400 -148754 
1044500 -147986 
1044600 -148026 
1044700 -147018 
1044800 -147526 
1044900 -148052 
1045000 -148010 
1045100 -147248 
1045200 -146848 
1045300 -146606 
1045400 -146540 
1045500 -146210 
1045600 -146644 
1045700 -146848 
1045800 -146392 
1045900 -146656 
1046000 -146658 
1046100 -147006 
1046200 -147006 
1046300 -146868 
1046400 -145956 
1046500 -147294 
1046600 -147840 
1046700 -147616 
1046800 -145778 
1046900 -145270 
1047000 -145238 
1047100 -145732 
1047200 -145590 
1047300 -145706 
1047400 -145228 
1047500 -144960 
1047600 -144074 
1047700 -145636 
1047800 -145316 
1047900 -145802 
1048000 -145286 
1048100 -146090 
1048200 -146070 
1048300 -145952 
1048400 -146398 
1048500 -145870 
1048600 -145244 
1048700 -145800 
1048800 -145632 
1048900 -145570 
1049000 -145412 
1049100 -146040 
1049200 -147212 
1049300 -146348 
1049400 -145060 
1049500 -145704 
1049600 -145162 
1049700 -144770 
1049800 -144674 
1049900 -144196 
1050000 -143692 
1050100 -143218 
1050200 -142176 
1050300 -142122 
1050400 -142570 
1050500 -143342 
1050600 -143004 
1050700 -142760 
1050800 -142392 
1050900 -142466 
1051000 -142982 
1051100 -142720 
1051200 -143232 
1051300 -142990 
1051400 -143488 
1051500 -142906 
1051600 -142274 
1051700 -143478 
1051800 -143456 
1051900 -143046 
1052000 -142332 
1052100 -143062 
1052200 -142780 
1052300 -142766 
1052400 -142438 
1052500 -142192 
1052600 -142102 
1052700 -141820 
1052800 -142438 
1052900 -142480 
1053000 -142646 
1053100 -142994 
1053200 -142818 
1053300 -142444 
1053400 -141842 
1053500 -143034 
1053600 -143586 
1053700 -143860 
1053800 -143988 
1053900 -144110 
1054000 -144352 
1054100 -144294 
1054200 -143732 
1054300 -144386 
1054400 -144448 
1054500 -144122 
1054600 -144018 
1054700 -144576 
1054800 -145240 
1054900 -145234 
1055000 -144836 
1055100 -144400 
1055200 -143988 
1055300 -144098 
1055400 -144224 
1055500 -143846 
1055600 -143668 
1055700 -144358 
1055800 -144032 
1055900 -143868 
1056000 -144456 
1056100 -144446 
1056200 -144650 
1056300 -144422 
1056400 -144970 
1056500 -144278 
1056600 -144536 
1056700 -144760 
1056800 -144420 
1056900 -144580 
1057000 -144648 
1057100 -145236 
1057200 -145218 
1057300 -145376 
1057400 -144910 
1057500 -144284 
1057600 -143896 
1057700 -143546 
1057800 -143554 
1057900 -143428 
1058000 -144450 
1058100 -144688 
1058200 -143740 
1058300 -143684 
1058400 -143780 
1058500 -142658 
1058600 -142114 
1058700 -141290 
1058800 -140596 
1058900 -140512 
1059000 -141034 
1059100 -141468 
1059200 -141662 
1059300 -141716 
1059400 -141500 
1059500 -142806 
1059600 -143604 
1059700 -143134 
1059800 -142332 
1059900 -140882 
1060000 -141200 
1060100 -141332 
1060200 -141840 
1060300 -141788 
1060400 -142846 
1060500 -142634 
1060600 -142802 
1060700 -144030 
1060800 -144052 
1060900 -143996 
1061000 -143548 
1061100 -143310 
1061200 -143026 
1061300 -143964 
1061400 -144028 
1061500 -143778 
1061600 -143530 
1061700 -143226 
1061800 -142830 
1061900 -143430 
1062000 -143670 
1062100 -143894 
1062200 -144810 
1062300 -144312 
1062400 -144088 
1062500 -143468 
1062600 -143284 
1062700 -143750 
1062800 -142692 
1062900 -142946 
1063000 -143750 
1063100 -143760 
1063200 -143420 
1063300 -143666 
1063400 -142914 
1063500 -143712 
1063600 -143106 
1063700 -143330 
1063800 -141802 
1063900 -141598 
1064000 -141954 
1064100 -141724 
1064200 -142076 
1064300 -141930 
1064400 -141768 
1064500 -141480 
1064600 -141984 
1064700 -141678 
1064800 -142164 
1064900 -141384 
1065000 -142474 
1065100 -142730 
1065200 -143134 
1065300 -143228 
1065400 -142642 
1065500 -143180 
1065600 -143368 
1065700 -142668 
1065800 -141844 
1065900 -141842 
1066000 -141252 
1066100 -141478 
1066200 -140602 
1066300 -140474 
1066400 -140184 
1066500 -141484 
1066600 -141316 
1066700 -141304 
1066800 -140544 
1066900 -141582 
1067000 -142024 
1067100 -142154 
1067200 -141976 
1067300 -141868 
1067400 -141302 
1067500 -140856 
1067600 -140706 
1067700 -140920 
1067800 -141608 
1067900 -142050 
1068000 -142238 
1068100 -142300 
1068200 -142250 
1068300 -142602 
1068400 -143058 
1068500 -142720 
1068600 -142012 
1068700 -142028 
1068800 -142330 
1068900 -142758 
1069000 -142982 
1069100 -142384 
1069200 -143140 
1069300 -142336 
1069400 -142312 
1069500 -142316 
1069600 -141956 
1069700 -141648 
1069800 -141576 
1069900 -142594 
1070000 -143444 
1070100 -143968 
1070200 -144098 
1070300 -143728 
1070400 -143548 
1070500 -143204 
1070600 -143936 
1070700 -143950 
1070800 -143614 
1070900 -142888 
1071000 -141266 
1071100 -140964 
1071200 -141140 
1071300 -140370 
1071400 -140070 
1071500 -140540 
1071600 -141176 
1071700 -140732 
1071800 -140470 
1071900 -140750 
1072000 -141318 
1072100 -141148 
1072200 -141648 
1072300 -141880 
1072400 -141452 
1072500 -141404 
1072600 -141910 
1072700 -141580 
1072800 -140696 
1072900 -140882 
1073000 -140606 
1073100 -140042 
1073200 -139730 
1073300 -140424 
1073400 -140156 
1073500 -140628 
1073600 -140460 
1073700 -140122 
1073800 -139194 
1073900 -139264 
1074000 -139330 
1074100 -139744 
1074200 -139540 
1074300 -139756 
1074400 -140384 
1074500 -139538 
1074600 -140428 
1074700 -141082 
1074800 -141612 
1074900 -140786 
1075000 -140994 
1075100 -140962 
1075200 -141832 
1075300 -141726 
1075400 -142604 
1075500 -142974 
1075600 -142576 
1075700 -141902 
1075800 -142068 
1075900 -142486 
1076000 -141410 
1076100 -142152 
1076200 -141828 
1076300 -141202 
1076400 -142088 
1076500 -142418 
1076600 -142624 
1076700 -142594 
1076800 -142722 
1076900 -142800 
1077000 -142418 
1077100 -141412 
1077200 -141598 
1077300 -141736 
1077400 -140940 
1077500 -139646 
1077600 -138668 
1077700 -138718 
1077800 -139204 
1077900 -138974 
1078000 -138256 
1078100 -136630 
1078200 -136664 
1078300 -137116 
1078400 -136972 
1078500 -136238 
1078600 -135816 
1078700 -136264 
1078800 -136312 
1078900 -135622 
1079000 -135808 
1079100 -135312 
1079200 -134986 
1079300 -134796 
1079400 -134226 
1079500 -134914 
1079600 -134834 
1079700 -135040 
1079800 -134438 
1079900 -134676 
1080000 -135294 
1080100 -135700 
1080200 -135420 
1080300 -134558 
1080400 -134696 
1080500 -134544 
1080600 -134500 
1080700 -134074 
1080800 -134396 
1080900 -134462 
1081000 -134042 
1081100 -134154 
1081200 -133536 
1081300 -133462 
1081400 -133942 
1081500 -133458 
1081600 -133272 
1081700 -133078 
1081800 -132732 
1081900 -132118 
1082000 -132242 
1082100 -132542 
1082200 -132694 
1082300 -132496 
1082400 -132878 
1082500 -134074 
1082600 -134666 
1082700 -135358 
1082800 -136154 
1082900 -136296 
1083000 -135320 
1083100 -135640 
1083200 -136222 
1083300 -135484 
1083400 -136176 
1083500 -136578 
1083600 -137764 
1083700 -137204 
1083800 -137212 
1083900 -137700 
1084000 -137240 
1084100 -137304 
1084200 -137416 
1084300 -137216 
1084400 -137168 
1084500 -136830 
1084600 -135986 
1084700 -137498 
1084800 -138834 
1084900 -139402 
1085000 -138736 
1085100 -139454 
1085200 -139704 
1085300 -140588 
1085400 -140866 
1085500 -140596 
1085600 -140632 
1085700 -140864 
1085800 -141346 
1085900 -142000 
1086000 -142478 
1086100 -142628 
1086200 -143170 
1086300 -143878 
1086400 -143616 
1086500 -142734 
1086600 -143554 
1086700 -143286 
1086800 -144066 
1086900 -143752 
1087000 -144264 
1087100 -143576 
1087200 -143994 
1087300 -144204 
1087400 -144700 
1087500 -144384 
1087600 -144342 
1087700 -143758 
1087800 -143206 
1087900 -142480 
1088000 -142500 
1088100 -141936 
1088200 -142230 
1088300 -142072 
1088400 -141328 
1088500 -141258 
1088600 -141150 
1088700 -140040 
1088800 -139782 
1088900 -140704 
1089000 -140544 
1089100 -139664 
1089200 -139440 
1089300 -138946 
1089400 -138688 
1089500 -138398 
1089600 -137576 
1089700 -136820 
1089800 -137312 
1089900 -137430 
1090000 -137312 
1090100 -138772 
1090200 -138446 
1090300 -138250 
1090400 -139078 
1090500 -138736 
1090600 -138658 
1090700 -138004 
1090800 -138180 
1090900 -138434 
1091000 -138154 
1091100 -138188 
1091200 -139456 
1091300 -138676 
1091400 -138922 
1091500 -138786 
1091600 -139104 
1091700 -138624 
1091800 -137920 
1091900 -138118 
1092000 -138148 
1092100 -138090 
1092200 -136720 
1092300 -136092 
1092400 -135882 
1092500 -135358 
1092600 -135944 
1092700 -136076 
1092800 -136462 
1092900 -136728 
1093000 -136662 
1093100 -136202 
1093200 -136764 
1093300 -137114 
1093400 -136674 
1093500 -136912 
1093600 -136160 
1093700 -135746 
1093800 -135196 
1093900 -134836 
1094000 -134706 
1094100 -134656 
1094200 -134636 
1094300 -134610 
1094400 -135254 
1094500 -135686 
1094600 -134932 
1094700 -135634 
1094800 -134806 
1094900 -134622 
1095000 -135048 
1095100 -135076 
1095200 -134272 
1095300 -134884 
1095400 -135098 
1095500 -134206 
1095600 -134898 
1095700 -134430 
1095800 -134866 
1095900 -134600 
1096000 -133012 
1096100 -132218 
1096200 -132122 
1096300 -131908 
1096400 -132666 
1096500 -133632 
1096600 -134102 
1096700 -134504 
1096800 -133592 
1096900 -133208 
1097000 -133736 
1097100 -132592 
1097200 -133000 
1097300 -133538 
1097400 -133808 
1097500 -133850 
1097600 -134062 
1097700 -134548 
1097800 -134098 
1097900 -134686 
1098000 -134096 
1098100 -133854 
1098200 -133248 
1098300 -133054 
1098400 -132682 
1098500 -133042 
1098600 -132784 
1098700 -132920 
1098800 -131992 
1098900 -132070 
1099000 -131866 
1099100 -131510 
1099200 -132014 
1099300 -132266 
1099400 -133936 
1099500 -134368 
1099600 -134702 
1099700 -135214 
1099800 -135698 
1099900 -136036 
1100000 -135566 
1100100 -135440 
1100200 -136850 
1100300 -137318 
1100400 -137636 
1100500 -138246 
1100600 -138070 
1100700 -137680 
1100800 -137816 
1100900 -138186 
1101000 -137920 
1101100 -137864 
1101200 -138636 
1101300 -138956 
1101400 -138566 
1101500 -138560 
1101600 -138202 
1101700 -139082 
1101800 -139746 
1101900 -140574 
1102000 -140416 
1102100 -140504 
1102200 -140346 
1102300 -140422 
1102400 -141158 
1102500 -141942 
1102600 -142440 
1102700 -143282 
1102800 -141988 
1102900 -142630 
1103000 -142428 
1103100 -141530 
1103200 -142248 
1103300 -141524 
1103400 -141118 
1103500 -141618 
1103600 -141300 
1103700 -141902 
1103800 -142406 
1103900 -141692 
1104000 -142288 
1104100 -142282 
1104200 -142132 
1104300 -141956 
1104400 -142154 
1104500 -143124 
1104600 -142468 
1104700 -142212 
1104800 -141854 
1104900 -142428 
1105000 -142534 
1105100 -142054 
1105200 -141934 
1105300 -141196 
1105400 -141228 
1105500 -141920 
1105600 -142566 
1105700 -142042 
1105800 -142666 
1105900 -142308 
1106000 -141846 
1106100 -141922 
1106200 -142120 
1106300 -140956 
1106400 -141882 
1106500 -141762 
1106600 -141078 
1106700 -140084 
1106800 -140452 
1106900 -140240 
1107000 -139828 
1107100 -139616 
1107200 -139372 
1107300 -139060 
1107400 -139422 
1107500 -139482 
1107600 -139530 
1107700 -139422 
1107800 -138858 
1107900 -137420 
1108000 -137862 
1108100 -137302 
1108200 -137922 
1108300 -138012 
1108400 -138132 
1108500 -138556 
1108600 -138222 
1108700 -138182 
1108800 -137914 
1108900 -136420 
1109000 -136654 
1109100 -137458 
1109200 -136970 
1109300 -137298 
1109400 -137250 
1109500 -137328 
1109600 -137504 
1109700 -137628 
1109800 -138428 
1109900 -138358 
1110000 -138122 
1110100 -138074 
1110200 -137530 
1110300 -137480 
1110400 -138532 
1110500 -138052 
1110600 -137592 
1110700 -137784 
1110800 -138484 
1110900 -139580 
1111000 -139930 
1111100 -140516 
1111200 -140544 
1111300 -139930 
1111400 -140398 
1111500 -139794 
1111600 -138944 
1111700 -137408 
1111800 -136404 
1111900 -137194 
1112000 -136460 
1112100 -136496 
1112200 -136368 
1112300 -135852 
1112400 -136334 
1112500 -135902 
1112600 -135668 
1112700 -135166 
1112800 -134718 
1112900 -134736 
1113000 -134962 
1113100 -135696 
1113200 -135854 
1113300 -135780 
1113400 -135992 
1113500 -136164 
1113600 -136320 
1113700 -135262 
1113800 -134644 
1113900 -134324 
1114000 -134962 
1114100 -134844 
1114200 -134558 
1114300 -135020 
1114400 -136334 
1114500 -136270 
1114600 -136426 
1114700 -136880 
1114800 -136476 
1114900 -137754 
1115000 -138866 
1115100 -139422 
1115200 -138858 
1115300 -138698 
1115400 -138526 
1115500 -138202 
